property_id,description,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price_tier
1461814,Zen Supersized Master Suite,Brooklyn,Flatbush,40.64187,-73.9586,Private room,4,34,3,68,1
21331808,Surfers Paradise - 170 Frost,Brooklyn,Williamsburg,40.71684,-73.94366,Private room,2,5,3,310,1
159913,"Chelsea living, 2BR best location",Manhattan,Chelsea,40.74346,-73.99882,Private room,2,37,1,0,2
9906178,"Clean, cozy, & renovated apartment",Manhattan,Greenwich Village,40.73007,-74.00193,Entire home/apt,2,2,1,0,2
7101822,Bright & airy 2BR penthouse apt,Brooklyn,South Slope,40.66657,-73.98725,Entire home/apt,7,2,1,0,2
26135711,Heaven away from Home!.,Queens,Jamaica,40.70647,-73.79794,Entire home/apt,30,0,1,365,0
163836,Greenpoint Loft / Le Chez Andrea,Brooklyn,Greenpoint,40.72185,-73.93956,Private room,4,86,3,350,0
12342269,Newly Renovated Upper East Side Apartment,Manhattan,East Harlem,40.78993,-73.94718,Private room,1,0,1,0,1
752202,"Historic Mansion, Comfortable Room",Brooklyn,Bedford-Stuyvesant,40.67968,-73.94715,Private room,1,113,1,0,1
31736343,Penthouse studio. Clean. A+ location Cafe&Park :),Brooklyn,Greenpoint,40.72328,-73.94969,Entire home/apt,2,2,2,0,2
5200433,Soothing Place in the City,Manhattan,East Village,40.72042,-73.97998,Private room,10,14,4,18,1
14453189,1BR Apartment,Manhattan,Chinatown,40.71539,-73.99092,Entire home/apt,4,0,1,0,2
3791554,Cosy Inwood apartment,Manhattan,Inwood,40.85988,-73.92709,Private room,1,13,2,233,0
29025649,"Spacious, Cozy, ENTIRE One Bedroom Apartment",Brooklyn,Sunset Park,40.63902,-74.01837,Entire home/apt,28,4,1,219,1
31878924,Dreamy Private Bedroom Upper West Side 107,Manhattan,Upper West Side,40.79896,-73.95995,Private room,30,0,32,317,0
8420572,Cozy Room in East Williamsburg!,Brooklyn,Bushwick,40.7034,-73.9296,Private room,2,0,1,0,0
36348535,Gorgeous large 3 bedroom apartment in Williamsburg,Brooklyn,Williamsburg,40.70802,-73.94053,Entire home/apt,4,0,2,315,2
12864095,Cute Room in Downtown BK,Brooklyn,Boerum Hill,40.68558,-73.98065,Private room,1,0,1,0,0
1880539,Room in spacious charming loft,Brooklyn,Williamsburg,40.71216,-73.96615,Private room,3,92,1,123,1
22814859,Cozy Private 1 Bedroom in a Shared Area,Brooklyn,Canarsie,40.63773,-73.91729,Private room,1,5,2,0,1
27659298,Sonder | 180 Water | Luxurious 2BR + Rooftop,Manhattan,Financial District,40.70761,-74.00513,Entire home/apt,29,0,96,38,3
26358423,Cozy Private Room near Central Park,Manhattan,East Harlem,40.78875,-73.9476,Private room,1,39,1,78,1
34936459,East village charming 1 bedroom,Manhattan,East Village,40.7281,-73.97807,Entire home/apt,2,0,3,69,2
30109128,"Chic Apartment in Financial District, Manhattan",Manhattan,Financial District,40.70701,-74.0151,Entire home/apt,1,6,1,11,2
28560196,Good 2-bedroom in Bushwick!,Brooklyn,Bushwick,40.70037,-73.92408,Entire home/apt,5,4,1,0,1
19451978,A PIECE OF GREENWICH VILLAGE HISTORY!,Manhattan,Greenwich Village,40.73299,-73.99812,Private room,2,79,1,43,2
22147647,ULTRA CHIC 2 BEDROOM GRAND CENTRAL,Manhattan,Murray Hill,40.74933,-73.9767,Entire home/apt,30,0,91,310,2
16335390,A dose of Williamsburg cool,Brooklyn,Williamsburg,40.70885,-73.94586,Private room,2,3,1,0,2
35196787,Great Astoria Apartment,Queens,Astoria,40.76728,-73.90781,Entire home/apt,1,5,1,65,1
24521752,New York City with the bird view,Manhattan,Upper East Side,40.78119,-73.95121,Entire home/apt,4,0,1,83,2
211078,Greenpoint Waterfront Loft,Brooklyn,Greenpoint,40.73049,-73.96115,Entire home/apt,3,228,3,1,2
25280641,Charming 1BR Apartment in the heart of The Village,Manhattan,Greenwich Village,40.72938,-74.00027,Entire home/apt,3,6,1,0,2
9172067,2 BR Pent House Loft in NYC!,Manhattan,Chelsea,40.74809,-73.99272,Entire home/apt,2,2,1,0,3
1843034,SPECIAL NEW YEAR'S LUXURIOUS MANHATTAN APT,Manhattan,Midtown,40.76547,-73.97729,Entire home/apt,2,0,1,0,3
33161019,"Treat yourself to Complete, Private Tranquility",Queens,Rosedale,40.65233,-73.72656,Entire home/apt,2,1,1,176,1
31539570,Beautiful and cozy 2Br with private terrace,Manhattan,Lower East Side,40.72278,-73.98902,Entire home/apt,1,46,2,342,3
21839960,"Safe, Comfortable and Convenient",Queens,Forest Hills,40.72573,-73.85292,Private room,2,8,1,0,0
5796405,Manhattan Condo at Midtown 45,Manhattan,Midtown,40.75245,-73.97342,Private room,1,6,3,0,3
2651810,Quiet Queens Apt in middle of NYC,Queens,Maspeth,40.71827,-73.90647,Entire home/apt,2,61,1,32,1
5285553,Beautiful Views from a Warm Home,Manhattan,East Harlem,40.79303,-73.93368,Entire home/apt,2,24,2,0,2
5361021,Beautiful Washington Heights room,Manhattan,Washington Heights,40.84522,-73.93952,Private room,1,1,1,0,0
21109039,Convenient 2 BR in Downtown Flushing Chinatown,Queens,Flushing,40.75951,-73.82189,Entire home/apt,30,5,15,297,2
19952226,Bright Airy Spacious Brooklyn Artist's Home,Brooklyn,Flatbush,40.65447,-73.95631,Entire home/apt,2,3,1,0,1
10080979,One Bedroom - Gramery Park,Manhattan,Gramercy,40.73462,-73.98227,Entire home/apt,4,1,1,0,2
18196880,Sunny Apartment Near Prospect Park,Brooklyn,Crown Heights,40.66429,-73.9581,Private room,7,2,1,95,2
36310247,Spacious 1 Bedroom With Private Garden,Brooklyn,Clinton Hill,40.68183,-73.96464,Entire home/apt,1,0,1,6,1
2574386,Luxury Apt - west village/Chelsea,Manhattan,Chelsea,40.74311,-74.00718,Entire home/apt,30,2,1,365,3
6346662,Perfect West Village Studio!,Manhattan,West Village,40.73854,-74.00147,Entire home/apt,5,6,1,0,3
4929917,"Huge, Cozy 1BR in the ❤️️ of Harlem",Manhattan,Harlem,40.81405,-73.95285,Entire home/apt,1,31,1,188,2
32641991,Lovely room/Great Location in Williamsburg!,Brooklyn,Williamsburg,40.70897,-73.96392,Private room,4,0,2,280,0
21634979,Lower East Side Entire Floor Big Bright & Spacious,Manhattan,Lower East Side,40.71389,-73.98239,Entire home/apt,3,8,1,91,3
24132058,2 Bdrm Luxury Condo Wyndham Presidential Sleeps 6,Manhattan,Midtown,40.75305,-73.96947,Entire home/apt,2,1,4,0,3
17423413,Cozy apartment near JFK,Queens,Howard Beach,40.66406,-73.84599,Entire home/apt,7,37,1,0,1
8877466,"Spacious Apt, 15min from the city",Brooklyn,Bushwick,40.69497,-73.92598,Private room,2,28,1,204,0
728409,Huge Room in South Williamsburg,Brooklyn,Williamsburg,40.70061,-73.9552,Private room,2,164,2,0,0
8055598,"SPACIOUS APT, A/C, WIFI, SUBWAY!",Manhattan,Washington Heights,40.85296,-73.93527,Entire home/apt,7,27,1,294,2
22134428,"Spacious living room, walk-in closet",Manhattan,Upper West Side,40.78898,-73.97418,Shared room,3,7,1,0,0
15229619,Bluebird Hell's Kitchen Studio Apartment + Spa!!!,Manhattan,Hell's Kitchen,40.76221,-73.99795,Entire home/apt,30,0,18,365,3
4189428,Gorgeous Park Slope Space & Light,Brooklyn,Park Slope,40.67925,-73.97463,Entire home/apt,4,0,2,0,1
971158,Sunny room with private bathroom,Manhattan,Harlem,40.80667,-73.95562,Private room,2,53,1,350,1
14948249,"Bright, clean and peaceful apt in Hell's Kitchen",Manhattan,Hell's Kitchen,40.76495,-73.98964,Entire home/apt,5,1,1,0,2
21577856,Charming Park Slope Brownstone,Brooklyn,Park Slope,40.67023,-73.98311,Entire home/apt,1,48,1,2,2
7611169,Spacious bedroom with large closet & quiet balcony,Manhattan,East Village,40.7324,-73.98883,Private room,4,3,1,0,1
9348941,Spacious 1 BR in Midtown East,Manhattan,Midtown,40.75218,-73.97217,Entire home/apt,1,0,1,0,2
29513616,Enjoy a Private Room with 2 Beds in Bed Stuy,Brooklyn,Bedford-Stuyvesant,40.69416,-73.94528,Private room,3,13,3,365,1
17459930,Cozy room in prime williamsburg!,Brooklyn,Williamsburg,40.71738,-73.94158,Private room,2,61,3,42,1
29674661,Williamsburg Artist Loft,Brooklyn,Williamsburg,40.70572,-73.93387,Entire home/apt,30,0,1,262,2
1305265,Perfect House for the Whole Family,Brooklyn,Kensington,40.64342,-73.97851,Entire home/apt,3,4,1,321,3
24560314,Comfortable & Cozy Times Square Apt,Manhattan,Hell's Kitchen,40.76265,-73.98954,Entire home/apt,2,5,1,70,2
30554355,All You Need- Cozy East Village 1 BD Apt.,Manhattan,East Village,40.72367,-73.98244,Entire home/apt,2,2,1,2,2
10314305,Big and quiet room!,Brooklyn,Flatbush,40.64569,-73.95849,Private room,8,0,3,0,0
16255284,Luxurious Penthouse Loft with balcony in West Vil,Manhattan,West Village,40.73613,-74.00711,Entire home/apt,28,2,1,365,2
19863486,Private room 1 block from train,Brooklyn,Bushwick,40.707,-73.92204,Private room,1,2,2,0,0
19359301,Hideaway Relaxed spot,Brooklyn,Kensington,40.63142,-73.97154,Private room,1,0,1,0,1
22031683,"Modern master bedroom, LES, 2mn to train",Manhattan,Lower East Side,40.71465,-73.98914,Private room,1,64,2,32,2
727512,Duplex Loft Suite w/ Patio @ Box House Hotel,Brooklyn,Greenpoint,40.73867,-73.95448,Entire home/apt,3,50,28,47,2
10011763,"Beautiful quiet apartment, Bushwick",Brooklyn,Bushwick,40.68353,-73.90484,Private room,1,21,1,0,1
13688739,Comfy Cave Inn,Bronx,Fordham,40.85859,-73.89571,Entire home/apt,1,9,1,0,0
25909161,New York Oasis,Manhattan,Upper East Side,40.76917,-73.9516,Entire home/apt,4,11,1,3,2
5365190,Amazing 2 BR Loft-Style Apt in South Williamsburg!,Brooklyn,Williamsburg,40.71186,-73.96115,Entire home/apt,1,0,1,50,2
36352377,★Long-term★Discount★Sunny NYC Room Near Subway,Brooklyn,Bushwick,40.69266,-73.92589,Private room,30,0,2,162,0
33746705,My home is open to everyone!,Manhattan,Washington Heights,40.84377,-73.93666,Private room,1,18,1,305,0
30882893,Artsy spacious apartment 3 mins from Times Square,Manhattan,Hell's Kitchen,40.75805,-73.99292,Entire home/apt,4,2,1,158,3
34498482,Large 1 Bedroom Apartment in Chelsea,Manhattan,Chelsea,40.74484,-73.99688,Entire home/apt,2,2,1,15,3
3685433,Stunning Studio in Fort Greene,Brooklyn,Clinton Hill,40.69494,-73.96888,Entire home/apt,5,7,1,0,1
4277614,Private Room in a Spacious & Bright Apartment,Brooklyn,Gowanus,40.67044,-73.99157,Private room,4,91,1,0,1
22076359,Bohemian 3 bedroom brownstone duplex in Brooklyn,Brooklyn,Clinton Hill,40.6838,-73.96176,Entire home/apt,1,42,2,308,3
18507990,Cozy One Bedroom in a Private House.Safe & Quite.,Queens,Woodside,40.75558,-73.90534,Private room,2,30,2,242,0
22572314,"Perfect location, gorgeous private building",Brooklyn,Williamsburg,40.71614,-73.94456,Entire home/apt,5,8,2,8,1
27939557,Private room in Charming NYC Guest Suite (Double),Staten Island,Clifton,40.61683,-74.08552,Private room,2,4,7,37,0
17753121,Spacious Serene Large Room near L Train,Queens,Ridgewood,40.70886,-73.91742,Private room,1,1,1,0,0
26554879,East Village/Union Square Flat,Manhattan,East Village,40.73177,-73.98691,Entire home/apt,5,32,1,12,2
5022,Entire Apt: Spacious Studio/Loft by central park,Manhattan,East Harlem,40.79851,-73.94399,Entire home/apt,10,9,1,0,1
29946074,Cuarto en Queens,Queens,Jackson Heights,40.75457,-73.86162,Private room,7,0,2,179,1
35989097,Large Cozy Newly Renovated 1 Bedroom Private Apt,Brooklyn,Bushwick,40.70517,-73.91703,Entire home/apt,2,0,3,155,2
10769752,Brooklyn Bright Room Prospect Park w AirCon.,Brooklyn,East Flatbush,40.65058,-73.94859,Private room,2,63,2,316,0
32872437,Room in Astoria,Queens,Astoria,40.75492,-73.91548,Private room,4,0,1,114,1
4781700,Cool Room in NYC,Manhattan,Hell's Kitchen,40.7637,-73.98985,Private room,17,24,1,86,0
12085008,Sophisticated 1 bedroom apt. in Midtown West!,Manhattan,Midtown,40.76567,-73.98308,Entire home/apt,30,0,121,352,2
7087255,Charming Windsor Terrace Home,Brooklyn,Windsor Terrace,40.65459,-73.97475,Entire home/apt,2,14,1,1,3
7389120,Boutique apartment  by the Ocean,Brooklyn,Sheepshead Bay,40.58294,-73.95897,Entire home/apt,2,45,5,256,2
681805,NEAR THE CITY THAT NEVER SLEEPS!,Staten Island,Mariners Harbor,40.62879,-74.16062,Private room,2,48,1,232,0
15452971,Cozy 1 Bedroom Apartment in Downtown Flushing,Queens,Flushing,40.76491,-73.82561,Entire home/apt,3,32,1,84,2
29095078,Beautiful room in Sunset Park,Brooklyn,Sunset Park,40.65209,-74.01136,Private room,1,10,2,0,2
22063918,25 minutes to Midtown NYC- Entire large apartment,Queens,Elmhurst,40.74475,-73.88266,Entire home/apt,2,8,1,0,1
10403070,Brownstone in Brooklyn,Brooklyn,Bedford-Stuyvesant,40.69414,-73.94723,Private room,3,6,1,0,2
13485043,"Beautiful hip location, with a light of sunshine.",Queens,Ridgewood,40.70971,-73.89741,Entire home/apt,28,1,1,365,1
8814936,"Lovely Home, Heart of Williamsburg!",Brooklyn,Williamsburg,40.71554,-73.96246,Entire home/apt,1,264,2,47,3
34668348,Huge 1 Bedroom in LES,Manhattan,Lower East Side,40.71713,-73.98541,Entire home/apt,2,3,1,13,2
23369528,Beautiful Bed Stuy Garden Apartment,Brooklyn,Bedford-Stuyvesant,40.68861,-73.92941,Entire home/apt,4,44,1,249,2
32137426,Perfect for two couples. Upper East Side apartment,Manhattan,Upper East Side,40.78081,-73.94866,Entire home/apt,4,12,3,231,2
34320892,Splendid Upper E. Side LOFT Central Park 4BEDs/2BA,Manhattan,Upper East Side,40.77566,-73.9484,Entire home/apt,6,3,1,123,3
3783021,Entire Luxury Newly Renovated Studio,Manhattan,Upper West Side,40.79203,-73.97299,Entire home/apt,30,14,8,135,1
18993379,Home &Garden: lots local+fast 2 Manhattan/Brooklyn,Staten Island,Westerleigh,40.61357,-74.13566,Entire home/apt,3,1,1,189,1
30509757,"Cozy area, Woodside!  w/ 3windows& AC",Queens,Woodside,40.7434,-73.89908,Private room,30,2,15,38,0
36117025,"Cool Studio in SoHo, Manhattan",Manhattan,SoHo,40.72552,-74.00101,Entire home/apt,2,0,1,90,2
23131033,"Full 1-BR Apartment - Sunny, Cozy, and Eclectic!",Brooklyn,Flatbush,40.64086,-73.9547,Entire home/apt,4,8,1,0,0
24226175,Bright apt w Balcony in the heart of williamsburg,Brooklyn,Williamsburg,40.71417,-73.9591,Entire home/apt,5,20,1,0,2
32408700,Astoria 1 Bedroom Apt 10 minutes from LGA Airport,Queens,Astoria,40.76889,-73.92957,Entire home/apt,2,4,1,14,2
22068519,Cozy guest room with private bath in trendy duplex,Brooklyn,Gowanus,40.6832,-73.98736,Private room,2,1,1,0,2
4334446,"Cozy 1 bdrm Park Slope, Brooklyn,",Brooklyn,South Slope,40.6631,-73.98603,Entire home/apt,3,118,1,266,2
16275257,Cosy room in Brooklyn,Brooklyn,Bushwick,40.69864,-73.92933,Private room,3,2,2,0,1
22503167,The most beautiful home in Bed-Stuy,Brooklyn,Bedford-Stuyvesant,40.68994,-73.93031,Private room,20,0,1,0,0
4841431,Spacious 1BR By Prospect Park,Brooklyn,Prospect-Lefferts Gardens,40.66244,-73.95813,Entire home/apt,1,44,1,0,2
20849101,NYC private room in Private house|Mt Vernon area,Bronx,Wakefield,40.90356,-73.84172,Private room,1,11,1,35,0
14315241,COZY SPOT,Brooklyn,East Flatbush,40.65825,-73.92191,Private room,2,41,1,250,0
31981491,Cozy n' Bright Sanctuary in Lovely Carroll Gardens,Brooklyn,Gowanus,40.67941,-73.99118,Entire home/apt,2,10,1,218,2
28992518,Private 1 Bedroom on Top Floor Apartment Building,Manhattan,Lower East Side,40.72165,-73.98695,Entire home/apt,2,11,2,6,2
31416916,"2 Bedrooms Nearby Free ""Manhattan Ferry""",Staten Island,Tompkinsville,40.63515,-74.07929,Private room,2,29,3,296,1
12731689,Flatiron NYC 1 Bed/1 Bath Apt!,Manhattan,Midtown,40.7421,-73.98319,Entire home/apt,4,59,1,37,2
12705519,Heights Haven,Manhattan,Washington Heights,40.8317,-73.9429,Entire home/apt,30,6,1,0,2
25834662,Cozy large room at the heart of NYC 41D4,Manhattan,Hell's Kitchen,40.75545,-73.99556,Private room,7,8,47,355,0
19763298,Large-sunny-private room & bathroom in UES hi rise,Manhattan,Upper East Side,40.78273,-73.95048,Private room,3,23,1,12,0
21380282,"Spacious private bedroom in Park Slope, Brooklyn.",Brooklyn,Gowanus,40.6812,-73.98186,Private room,3,2,1,0,1
29391564,Spacious 1 BR Apartment with Times Square view,Manhattan,Midtown,40.76597,-73.98177,Entire home/apt,3,2,1,1,2
23058456,Private room near Pratt Institute,Brooklyn,Bedford-Stuyvesant,40.69181,-73.95989,Private room,1,0,1,0,0
5905128,European eco-chic in trendy Bklyn 2,Brooklyn,Bedford-Stuyvesant,40.68336,-73.91449,Entire home/apt,3,57,2,264,1
30432254,"Beautifully lit, newly renovated bushwick home",Brooklyn,Bushwick,40.69277,-73.92133,Private room,15,0,2,0,1
26322941,"Cobble Hill Retreat, 1-Bedroom Garden Apartment",Brooklyn,Cobble Hill,40.68537,-73.99861,Entire home/apt,2,55,1,30,2
13658967,Private Room on the East River!,Manhattan,East Harlem,40.7865,-73.94288,Private room,3,0,1,0,1
4995739,"Private room in Brooklyn, Calico Cat in the house!",Brooklyn,Bushwick,40.70213,-73.91472,Private room,1,43,1,25,0
33664163,A Living Room,Queens,Briarwood,40.70579,-73.81001,Shared room,1,10,9,361,0
1291561,True West Village Experience-1 Bdrm,Manhattan,Greenwich Village,40.72948,-73.99957,Entire home/apt,6,45,1,188,2
21282732,Serenity Falls in lovely Astoria 15min to the city,Queens,Ditmars Steinway,40.7745,-73.90406,Private room,2,1,1,363,0
36384346,"✨Superior King Room , Manhattan  View✨",Queens,Long Island City,40.75615,-73.94121,Private room,1,0,3,365,1
19327822,"Bedroom, Queen bed, 4 train stops to Manhattan",Brooklyn,Bushwick,40.69905,-73.93831,Private room,2,39,1,76,0
11699080,Single room in Bushwick w/backyard,Brooklyn,Bushwick,40.70153,-73.9169,Private room,1,0,1,0,0
4050254,Mid-Century Modern En-Suite in Brownstone!,Brooklyn,Park Slope,40.66898,-73.97831,Private room,1,151,4,0,2
10099517,Master room in a luxury apartment,Manhattan,Roosevelt Island,40.76947,-73.94303,Private room,1,1,2,0,1
11799451,Cozy and ideal studio in the middle of Manhattan..,Manhattan,Midtown,40.75561,-73.96424,Entire home/apt,2,118,1,226,2
15844840,Room in Queens Close to Train Station!,Queens,Corona,40.7507,-73.85774,Private room,1,43,2,59,0
21678001,East Harlem Haven,Manhattan,East Harlem,40.79313,-73.93991,Entire home/apt,7,3,1,20,2
13231566,Large DT Bedroom! - TriBeCa/Financial  Manhattan!,Manhattan,Financial District,40.71085,-74.0083,Private room,13,24,2,166,0
28074191,"Bright Room, Vibrant Area, 2 Blocks From Train",Brooklyn,Bushwick,40.70028,-73.93928,Private room,2,18,2,266,1
14438244,"Lovely, Comfortable 1 Bedroom in East Village",Manhattan,East Village,40.72919,-73.97894,Entire home/apt,2,1,1,0,2
614269,Full Apt! L Train On The Corner!!,Brooklyn,Williamsburg,40.70958,-73.93578,Entire home/apt,30,15,1,0,1
17380887,Prime Williamsburg Location! 10 min from Manhattan,Brooklyn,Williamsburg,40.71059,-73.96002,Private room,3,46,2,141,1
3780113,Studio apartment,Manhattan,Harlem,40.80919,-73.94815,Entire home/apt,3,80,1,245,2
13467511,Modern 1-Bedroom Duplex Apartment in New York City,Manhattan,East Village,40.72229,-73.98175,Entire home/apt,3,27,1,0,2
24397502,SUNNY ROOM IN WILLIAMSBURG - 1 BLOCK TO METRO!!,Brooklyn,Williamsburg,40.7102,-73.96222,Private room,2,68,2,337,1
6334292,Charming and Sunny Central Brooklyn,Brooklyn,Boerum Hill,40.68363,-73.98011,Entire home/apt,2,63,1,0,2
15297194,Cozy Island Bedroom near Ferry,Staten Island,St. George,40.64055,-74.0784,Private room,1,60,3,336,1
16468001,Charming Upper West Private Floor,Manhattan,Upper West Side,40.7819,-73.98367,Private room,1,2,1,0,2
15230053,Bluebird Hell's Kitchen 1-BR + Full Service Spa!,Manhattan,Hell's Kitchen,40.76115,-73.99823,Entire home/apt,30,0,18,146,3
33607276,"Central Herald Sq.1BR w/ Roofdeck, Gym next to the subway by Blueground",Manhattan,Midtown,40.74875,-73.98675,Entire home/apt,30,0,232,311,3
35000596,Sun-Splashed Midtown 3BED Penthouse LOFT,Manhattan,Midtown,40.75661,-73.97186,Entire home/apt,6,1,1,149,3
33911027,Centrally located on Broadway -Quick walk to metro,Brooklyn,Bedford-Stuyvesant,40.68938,-73.9263,Private room,30,0,3,54,0
26838387,"Great location, Minutes to Manhattan",Brooklyn,Bushwick,40.70237,-73.92002,Entire home/apt,20,3,1,127,2
9430502,Stay in the coolest neighborhood,Brooklyn,Bushwick,40.70383,-73.92853,Private room,1,0,1,0,0
24302828,"My home, your home! Mi casa, tu casa in NY!",Queens,Astoria,40.76137,-73.90582,Entire home/apt,4,0,2,89,3
16133101,Sunny Room in Bed Stuy Brooklyn,Brooklyn,Bedford-Stuyvesant,40.69512,-73.94978,Private room,2,55,1,0,1
12005318,Large Private Room in Kips Bay/Murray Hill,Manhattan,Kips Bay,40.74418,-73.97565,Private room,3,2,2,0,1
17479736,Cozy Room in Manhattan,Manhattan,Harlem,40.82827,-73.94785,Private room,1,17,1,0,0
8589299,Temporary Stay for 2 Weeks,Manhattan,Tribeca,40.72075,-74.00982,Private room,1,0,1,0,1
4803623,great location luxury buiding,Manhattan,Hell's Kitchen,40.7646,-73.98799,Entire home/apt,1,0,1,0,2
4436944,COMFORTABLE & COZY-2 STOPS BARCLAY,Brooklyn,Crown Heights,40.66825,-73.95304,Private room,7,21,2,292,2
8337597,Spacious Clinton Hill Room,Brooklyn,Clinton Hill,40.68717,-73.96015,Private room,7,1,1,0,1
16674233,Huge Comfy Room,Brooklyn,Bushwick,40.70163,-73.9227,Private room,2,0,1,0,0
6029809,Charming Brownstone apartment in Brooklyn,Brooklyn,Bedford-Stuyvesant,40.68245,-73.91951,Entire home/apt,3,106,1,52,1
9260951,Home for the Holidays: Midtown West,Manhattan,Hell's Kitchen,40.76375,-73.98885,Entire home/apt,20,0,1,0,2
30093274,家庭式獨立衛生間套房G,Queens,Flushing,40.76548,-73.82764,Private room,1,2,5,85,1
9451784,Trendy Williamsburg Apartment!,Brooklyn,Williamsburg,40.71028,-73.95445,Private room,2,4,1,0,1
18522547,Stunning And Stylishly Furnished Apt In Bushwick,Brooklyn,Bushwick,40.69364,-73.91499,Entire home/apt,1,30,1,284,2
26566291,"Quiet, Private and Sunny in Greenwich Village",Manhattan,Greenwich Village,40.73093,-74.00125,Entire home/apt,2,42,1,129,2
31733307,5min fr Belmont Park 15min fr JFK 20min fr LaGuard,Queens,Queens Village,40.71131,-73.74623,Entire home/apt,1,34,1,170,1
35754614,Chelsea Sunroof,Manhattan,Chelsea,40.74443,-73.9967,Entire home/apt,4,0,1,31,2
296361,Nice Private Room Beauty in Queens,Queens,Elmhurst,40.737,-73.87444,Private room,1,63,2,341,0
74333,Alcove Studio w/ outdoor Patio Deck,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,14,26,3,253,2
35674837,Shared big room in a duplex apartment,Manhattan,East Harlem,40.79833,-73.93781,Shared room,1,5,1,1,0
24243862,Beautiful Greenwich Village Loft Apartment,Manhattan,Greenwich Village,40.72705,-73.99904,Entire home/apt,2,3,1,0,2
18942358,Park Slope 2 bedroom garden apartment,Brooklyn,Park Slope,40.66723,-73.97607,Entire home/apt,10,4,1,258,1
6676250,Comfortable bed in a great room!,Brooklyn,Bushwick,40.70161,-73.92919,Shared room,1,9,5,365,0
16449480,Entire 1BR Apt in Manhattanville,Manhattan,Harlem,40.82003,-73.95194,Entire home/apt,2,68,1,9,1
27018851,Bright and Spacious Apartment,Brooklyn,Bay Ridge,40.63328,-74.01978,Entire home/apt,1,41,2,139,2
11872337,"Spacious loft apt, with plenty of light",Brooklyn,Bedford-Stuyvesant,40.69178,-73.95917,Entire home/apt,3,35,1,39,1
22602979,Great Private & Cozy bedroom in Crown Heights,Brooklyn,Crown Heights,40.67299,-73.95521,Private room,7,6,2,299,0
8614125,Cozy One Bedroom -Beautiful Terrace,Manhattan,Upper West Side,40.77866,-73.98065,Entire home/apt,1,0,1,0,3
18573121,LUXURY 1BR ON EAST 44TH~DOORMAN/LAUNDRY,Manhattan,Midtown,40.75194,-73.97068,Entire home/apt,30,2,49,364,2
15498370,Room in Modern Apartment.,Brooklyn,Crown Heights,40.67453,-73.94537,Private room,2,109,1,131,0
32698909,Cozy Bronx Home ( 2 nd floor),Bronx,Wakefield,40.88999,-73.86008,Private room,2,11,1,54,1
21010735,Zen retreat in Bustling East Village,Manhattan,East Village,40.72561,-73.97953,Private room,2,41,3,0,1
23156950,NYCTH Suit Room,Queens,Jackson Heights,40.74879,-73.88342,Private room,1,24,1,5,0
18326156,"Beautiful modern Brooklyn room, 20mins to city",Brooklyn,Williamsburg,40.70733,-73.92996,Private room,4,6,1,0,0
319844,Cute Room in Historic Loft!,Brooklyn,Greenpoint,40.73028,-73.95927,Private room,14,22,1,268,1
33661568,Small studio,Bronx,Williamsbridge,40.88171,-73.85384,Entire home/apt,2,2,1,360,1
35614773,Beautiful 1 bedroom steps from Central Park!,Manhattan,Upper West Side,40.79976,-73.96549,Entire home/apt,1,2,1,37,2
24132282,Spacious room in the heart of Bushwick!,Brooklyn,Bushwick,40.69876,-73.92968,Private room,15,6,1,321,1
3583702,Brooklyn's Finest,Brooklyn,Bushwick,40.68258,-73.90472,Entire home/apt,1,157,1,235,2
13777303,Chelsea  Modern 1 BR. Apartment,Manhattan,Midtown,40.74595,-73.98996,Entire home/apt,1,1,1,0,3
4093399,DOMINIQUE'S NY*chic*  quiet room*wifi*metro,Bronx,Eastchester,40.88009,-73.83442,Private room,2,41,13,365,1
29269102,Cozy and Convenient,Brooklyn,East Flatbush,40.65105,-73.93034,Private room,1,9,2,14,0
28328473,Modern private studio in rockaway,Queens,Far Rockaway,40.59752,-73.76337,Private room,1,18,1,71,0
25110301,"Sunny home in Sunnyside, NY",Queens,Sunnyside,40.7446,-73.92342,Private room,1,0,1,0,1
19546150,Studio Apartment.,Queens,Ozone Park,40.67557,-73.85145,Private room,1,0,1,0,1
24607287,Spacious sunlit room in Astoria,Queens,Ditmars Steinway,40.77496,-73.91172,Private room,15,12,1,21,0
28047011,"Huge room in great area, 25 minutes from Manhattan",Queens,Woodside,40.74588,-73.89721,Private room,4,4,1,0,0
15049253,Queens Comfy Private Room (JFK-8mins) with porch,Queens,St. Albans,40.68511,-73.76884,Private room,2,125,5,365,1
9904386,East Village / Alphabety City Apt,Manhattan,East Village,40.72626,-73.97822,Private room,1,4,1,0,1
7741113,Prospect Park Room,Brooklyn,Prospect-Lefferts Gardens,40.65606,-73.95902,Private room,10,1,1,0,0
6326865,Best of Carroll Gardens,Brooklyn,Carroll Gardens,40.6795,-73.99468,Entire home/apt,5,1,1,0,3
21946495,Havemeyer mini Duplex in central Williamsburg,Brooklyn,Williamsburg,40.71515,-73.95231,Entire home/apt,2,59,1,81,2
10679702,Clinton Hill - Garden Apt,Brooklyn,Clinton Hill,40.68256,-73.96108,Entire home/apt,2,97,1,104,2
